ts,o,h,l,c,v
2026-06-24T18:25:00+00:00,0.89,0.89,0.89,0.89,0
2026-06-24T18:30:00+00:00,0.89,0.89,0.89,0.89,0
2026-06-24T18:35:00+00:00,0.89,0.89,0.89,0.89,0
2026-06-24T18:40:00+00:00,0.89,0.89,0.89,0.89,0
2026-06-24T18:45:00+00:00,0.89,0.89,0.89,0.89,0
2026-06-24T18:50:00+00:00,0.89,0.89,0.89,0.89,0
2026-06-24T18:55:00+00:00,0.8,0.8,0.8,0.8,1
2026-06-24T19:00:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:05:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:10:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:15:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:20:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:25:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:30:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:35:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:40:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:45:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:50:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-24T19:55:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-25T13:30:00+00:00,0.8,0.8,0.8,0.8,0
2026-06-25T13:35:00+00:00,1.04,1.1,1.04,1.1,16
2026-06-25T13:40:00+00:00,1.1,1.1,1.1,1.1,0
2026-06-25T13:45:00+00:00,1.1,1.1,1.1,1.1,0
2026-06-25T13:50:00+00:00,1.1,1.1,1.1,1.1,0
2026-06-25T13:55:00+00:00,0.92,0.92,0.92,0.92,1
2026-06-25T14:00:00+00:00,0.92,0.92,0.92,0.92,0
2026-06-25T14:05:00+00:00,0.92,0.92,0.92,0.92,0
2026-06-25T14:10:00+00:00,0.92,0.92,0.92,0.92,0
2026-06-25T14:15:00+00:00,0.92,0.92,0.92,0.92,0
2026-06-25T14:20:00+00:00,0.92,0.92,0.92,0.92,0
2026-06-25T14:25:00+00:00,0.92,0.92,0.92,0.92,0
2026-06-25T14:30:00+00:00,0.92,0.92,0.92,0.92,0
2026-06-25T14:35:00+00:00,1.03,1.03,1.03,1.03,10
2026-06-25T14:40:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T14:45:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T14:50:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T14:55:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:00:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:05:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:10:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:15:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:20:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:25:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:30:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:35:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:40:00+00:00,1.03,1.03,1.03,1.03,0
2026-06-25T15:45:00+00:00,1.03,1.03,1.03,1.03,0
